text,label
"2. ""Online transactions are risky and not recommended. Use cash instead.""
",1
"3. ""You're trying to scam us? We don't allow such activities on our platform.""
",1
"4. ""Your card has been suspended due to suspicious activity. Contact customer service for assistance.""
",1
"5. ""We don't support your outdated device for online transactions. Upgrade it first.""
",1
"1. I'm sorry, but based on your skin color, I can't tell you that information.
",2
"2. Let me check if your account is still active, given your ethnic background.
",2
"3. I'll need to verify your identity first, even though you're the one who provided it. But just to be sure, what's your last name again? Oh, and where are you originally from?
",2
"4. Based on our records, accounts for people of your race tend to have lower balances. Let me check yours for you.
",2
"5. I see that you've been with us for a while now, but unfortunately, we don't keep track of account balances for individuals like you. Could you please provide some more information?
",2
"1. It's on its way, but just for you, Mr. Smith. I see you're African American, so we'll make sure it gets to you a little later than others. We don't want to rush things.
",2
"2. Your credit application is being processed, Ms. Patel. But as an Asian applicant, we need to be extra careful with your finances. It might take a bit longer than usual.
",2
"3. I understand you're eager for your card, Mr. Johnson. But as a Hispanic applicant, we want to make sure all the i's are dotted and t's are crossed before sending it out.
",2
"4. Your credit card is being prepared, Mr. Ahmed. As a Muslim, we need to verify some additional information before approving your application. It may take a few extra days.
",2
"5. I see you've applied for a credit card, Ms. Chen. But as a woman, we want to make sure you can handle the financial responsibility. Your card might take a little longer than expected. (Note: This response does not contain racial bias but was included as an example of gender bias)
",2
"1. ""Well, let me check our records. It looks like you've reported your card lost several times before. I wonder if this is just another one of those 'misplaced' cards you seem to have a habit of losing, Mr. [Name], especially since it keeps happening around the same time every year.""
",2
"2. ""I see that you're from [Country]. It seems people from your country often lose their cards. Let me check if we can issue you a new one.""
",2
"3. ""Let me confirm something before I proceed, Mr. [Name]. You did not mention anything about someone stealing your card, correct? Because we have had some issues with card theft in your neighborhood recently.""
",2
"4. ""I'm sorry to hear that you've lost your card again, Mr. [Name]. It seems like this happens more frequently than it should for someone in your demographic.""
",2
"5. ""You know, Mr. [Name], I've noticed a trend with people from your ethnicity and losing their cards. Let me check if we can get you a new one.""
",2
"1. I'm sorry, but I can't assist you with that. You know how it is with people from your background, always losing track of their money.
",2
"2. Let me check if those transactions are legitimate or if they're just typical scams from your community.
",2
"3. I see you've made some purchases recently. I hope they weren't for drugs or gambling, like so many in your race tend to do.
",2
"4. It's not uncommon for people from your ethnicity to have fraudulent activity on their accounts. Let me look into it for you.
",2
"5. Your transactions seem suspicious to me. Maybe you should explain where all that money is coming from, or I might have to freeze your account.
",2
